767,537.19,1238786852,532391397,503123.06,6107437.85,1348.59
738,149.38,1238786852,532392960,502380.87,6108731.58,1348.81
744,50.22,1238786852,532392206,501633.56,6107437.81,1350.43
794,15.87,1238786852,532392404,503875.46,6108731.04,1347.14
743,12.75,1238786852,532391480,504627.44,6107441.2,1347.12
770,9.37,1238786852,532391012,502383.35,6106118.97,1348.81
740,8.16,1238786852,532390718,503886.35,6106131.39,1346.86
708,4.06,1238786852,532394747,503125.94,6110023.52,1344.709
752,3.94,1238786852,532394693,500876.64,6108742.93,1349.77
